Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
J2,Conn_01x03_Pin,JST_PH_B3B-PH-K_1x03_P2.00mm_Vertical,0.0,-2.45,0.0,bottom
J4,Conn_01x03_Pin,Molex_SPOX_5267-03A_1x03_P2.50mm_Vertical,0.0,2.65,0.0,bottom
